Unnamed: 0,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
0,Sergio Agüero,Manchester City,EPL,33,2551,26,21,8,25.270159743726254,5.568922242149711,20.70318364351988,0.8915383680656067,0.1964731484882297,0.7304141622566793,F S,148,33,4,0,6.878173082135618,27.805154908448458
1,Harry Kane,Tottenham,EPL,34,2589,21,19,4,17.15729223564267,3.922500966116786,14.873822528868914,0.5964296258044961,0.136355769389923,0.5170506093465439,F M S,112,27,4,0,5.549698735587299,16.488438992761075
2,Diego Costa,Chelsea,EPL,26,2111,20,19,3,15.219103761017324,4.554670915938914,14.45793492347002,0.6488485734209185,0.1941830328917585,0.6163970360550932,F S,76,41,8,0,5.27697272785008,21.36578990891576
3,Charlie Austin,Queens Park Rangers,EPL,35,3078,18,15,5,17.881850190460682,2.548747032880783,14.076042897999288,0.5228611166801369,0.0745247670432977,0.4115802016958855,F,131,23,4,1,3.041321298107505,13.718276167288424
4,Alexis Sánchez,Arsenal,EPL,35,2967,16,16,8,13.451749975793064,8.49417957291007,12.690581078641117,0.4080409497207198,0.2576596432631973,0.3849519032954838,F M S,122,82,4,0,10.736752955242991,27.15757153555751
5,Olivier Giroud,Arsenal,EPL,27,1871,14,14,3,8.846344472840428,3.8601362351328135,8.846344472840428,0.4255323370153065,0.1856826622992801,0.4255323370153065,F S,70,29,5,1,4.129246938973665,13.639880420640113
6,Eden Hazard,Chelsea,EPL,38,3389,14,11,9,12.016092173755167,11.23889049515128,8.971416749060154,0.3191054280430703,0.2984656667346165,0.2382494858115709,M,78,100,2,0,19.476321395486597,31.84057115018368
7,Saido Berahino,West Bromwich Albion,EPL,38,2940,14,10,1,13.84175339434296,1.961660521104932,10.797114790417254,0.4237271447247844,0.0600508322787224,0.3305239221556302,F M S,86,28,2,0,2.439557683654129,11.907293939962983
8,Christian Benteke,Aston Villa,EPL,29,2380,13,12,2,8.455073807388544,2.9213200323283672,7.693904969841242,0.3197296817920038,0.1104700852561147,0.2909459862545007,F S,80,33,1,1,2.198609022423625,8.725395945832133
9,David Silva,Manchester City,EPL,32,2682,12,12,7,9.096987545490263,10.388413229957225,9.096987545490263,0.3052680384392706,0.3486044708039336,0.3052680384392706,M,66,92,8,0,16.633573447354138,29.14427815377712
10,Wayne Rooney,Manchester United,EPL,33,2887,12,11,5,8.902106503024697,3.983562218025327,7.379768742248416,0.2775163094119233,0.1241844820305782,0.2300586029796873,F M,79,45,5,1,7.295702989213169,15.435743432492018
11,Graziano Pellè,Southampton,EPL,38,3291,12,12,2,18.616503284312785,4.481623747386038,18.616503284312785,0.5091113022145702,0.1225603577224987,0.5091113022145702,F S,123,43,6,0,5.598169405013323,24.785646935924888
12,Wilfried Bony,"Manchester City,Swansea",EPL,30,1604,11,10,3,10.45473239198327,3.5082936231046915,9.693563554435968,0.5866121666324777,0.1968493928175949,0.5439031919571304,F S,89,26,3,1,4.412425408139825,14.2522145062685
13,Nacer Chadli,Tottenham,EPL,35,2423,11,11,5,6.865526346489787,3.935559866018593,6.865526346489787,0.2550133599604131,0.1461825785974714,0.2550133599604131,M S,54,41,3,0,8.626995285972953,15.642377668060362
14,Leonardo Ulloa,Leicester,EPL,37,2434,11,9,3,8.92391943745315,3.791994614526629,7.401581762358546,0.3299723703248905,0.1402134409644193,0.2736821522646956,F S,49,36,3,0,2.509369350038469,9.963016773574054
15,Papiss Demba Cissé,Newcastle United,EPL,22,1137,11,10,1,8.957138858735561,0.3346783183515072,8.196006797254086,0.7090083529342133,0.026491687468457,0.6487604325003234,F S,45,7,1,0,0.6167381759732962,7.444708488881588
16,Mame Biram Diouf,Stoke,EPL,34,2451,11,11,3,11.64697848726064,3.4661409705877304,11.64697848726064,0.4276736286631813,0.1272756782345555,0.4276736286631813,F M S,55,28,7,0,0.8619841616600752,13.599629578180611
17,Danny Ings,Burnley,EPL,35,3048,11,10,4,12.289515919983389,4.244326277635992,11.528347082436085,0.3628794070861236,0.1253245948120863,0.34040394928453,F M,97,35,6,0,2.825656677596271,16.5587038686499
18,Romelu Lukaku,Everton,EPL,36,2880,10,8,5,12.43079612404108,2.350205834954977,10.90853263437748,0.3884623788762837,0.073443932342343,0.3408916448242962,F S,105,37,1,0,5.078922747634351,15.743810007348657
19,Christian Eriksen,Tottenham,EPL,38,3160,10,10,2,7.389632631093264,6.088786538690329,7.389632631093264,0.2104642205058208,0.1734148064816865,0.2104642205058208,M S,97,84,4,0,13.018117560073732,21.318574644625187
20,Diafra Sakho,West Ham,EPL,23,1765,10,10,2,9.07037549559027,2.615855718962848,9.07037549559027,0.4625120649309486,0.1333864105986721,0.4625120649309486,F M S,66,23,2,0,0.9128178954124452,9.083610157482326
21,Sadio Mané,Southampton,EPL,30,2142,10,10,3,8.553969949483871,3.982477756217122,8.553969949483871,0.3594105020791542,0.1673309981603832,0.3594105020791542,F M S,60,40,5,0,4.032990455627441,14.5672763325274
22,Yaya Touré,Manchester City,EPL,29,2358,10,8,1,7.109345279633999,3.2435781778767705,5.587007623165846,0.2713490564745801,0.1238006938120904,0.2132445657696887,M S,89,33,5,0,20.90326175838709,26.024327591061592
23,Robin van Persie,Manchester United,EPL,27,2126,10,9,2,11.603471722453833,2.986051801592112,10.081134106963871,0.4912099976579703,0.1264085899074741,0.4267648493070313,F S,76,27,5,0,1.6887292927131057,12.917514119297266
24,Juan Mata,Manchester United,EPL,33,2318,9,8,4,6.5977564714849,4.968638537451625,5.8365875743329525,0.2561682840524766,0.1929152150002787,0.2266147030586564,M S,33,50,2,0,7.047830257564783,14.520848767831922
25,Steven Gerrard,Liverpool,EPL,28,2239,9,5,1,7.108814503997564,3.2090775687247515,3.30297027528286,0.285749578097267,0.1289937388053718,0.1327678985151663,F M S,54,52,7,0,5.5866065211594105,8.18137452378869
26,Ki Sung-yueng,Swansea,EPL,33,2692,8,8,1,4.330577909946442,1.2641465356573462,4.330577909946442,0.1447815794558617,0.0422634428711594,0.1447815794558617,M S,28,26,4,0,9.004478190094233,11.960132017731668
27,Jonathan Walters,Stoke,EPL,32,2439,8,8,4,5.561564696952701,3.240074114408344,5.561564696952701,0.2052237895554502,0.1195599304209721,0.2052237895554502,F M S,45,24,5,0,2.669186648912728,9.58107604412362
28,Peter Crouch,Stoke,EPL,33,1648,8,8,2,6.730623106472194,1.8830661876127124,6.730623106472194,0.367570436639865,0.1028373524788495,0.367570436639865,F S,59,15,4,0,3.592045398429036,9.373048391193151
29,Nikica Jelavic,Hull,EPL,26,1815,8,8,1,4.894789138808847,0.8632266633212566,4.894789138808847,0.2427168168004386,0.0428046279332854,0.2427168168004386,F S,57,17,3,0,1.0867639323696494,5.708562222309411
30,Kevin Mirallas,Everton,EPL,29,1430,7,7,1,4.718503348529339,1.5895477198064327,3.957334525883198,0.2969687422151332,0.1000414648829223,0.2490630121185229,F M S,52,18,3,0,2.2814471749588847,6.504366559907794
31,Raheem Sterling,Liverpool,EPL,35,3059,7,7,7,8.785912293940783,6.0366210248321295,8.785912293940783,0.2584936601682479,0.1776057182853519,0.2584936601682479,F M S,84,75,5,0,5.501672655344009,18.19585334509611
32,Loïc Remy,"Chelsea,Queens Park Rangers",EPL,21,839,7,7,0,4.655208880081773,0.6052638720721006,4.655208880081773,0.4993668643711079,0.0649269946203683,0.4993668643711079,F M S,37,6,0,0,1.6453860998153689,5.653262756764889
33,Gylfi Sigurdsson,Swansea,EPL,32,2721,7,7,10,5.177992150187492,8.45131066069007,5.177992150187492,0.1712676565662897,0.2795361850283374,0.1712676565662897,F M,67,73,2,0,7.1168532548472285,15.548746209591627
34,Bafétimbi Gomis,Swansea,EPL,31,1619,7,7,0,7.497833965346217,0.8869195282459259,7.497833965346217,0.4168036175918218,0.0493037415331274,0.4168036175918218,F S,69,13,0,0,1.5422124341130257,7.254535458050668
35,Ayoze Pérez,Newcastle United,EPL,36,2369,7,7,0,5.746194876730442,2.9009934663772583,5.746194876730442,0.2183020425942337,0.1102108113017953,0.2183020425942337,F M S,61,28,0,0,3.019625613465905,9.56750475242734
36,Charlie Adam,Stoke,EPL,29,1482,7,6,1,3.4077700218185782,2.649148855358362,2.646601184271276,0.2069495964667153,0.1608794851432203,0.1607247682755835,M S,62,33,5,0,3.741002993658185,6.183591176755726
37,Glenn Murray,Crystal Palace,EPL,17,859,7,6,3,9.534016601741314,1.5268458230420947,8.011715702712536,0.9989074437214416,0.1599722049753068,0.8394114240327453,F S,38,7,3,1,0.8191248010843992,5.48577272053808
38,Santiago Cazorla,Arsenal,EPL,37,2999,7,1,11,10.590722324326634,9.755179909989238,6.023709328845143,0.3178276122672214,0.2927529816268861,0.1807715370443691,M S,93,78,5,0,16.913314290344715,24.65783429890871
39,Aaron Ramsey,Arsenal,EPL,29,2013,6,6,6,6.636925790458918,5.299688201397657,6.636925790458918,0.2967328967418294,0.2369458212249325,0.2967328967418294,M S,63,47,6,0,8.166224788874388,16.72075515240431
40,Jason Puncheon,Crystal Palace,EPL,37,2823,6,6,7,2.7942801611498,5.30593179538846,2.7942801611498,0.0890843834585483,0.1691582931579743,0.0890843834585483,F M S,65,65,7,1,4.623076220043004,8.855646732263267
41,Ander Herrera,Manchester United,EPL,26,1877,6,6,4,2.0372265269979835,2.1199880270287395,2.0372265269979835,0.0976826784389017,0.1016509975666417,0.0976826784389017,M S,37,26,6,0,8.672010965645313,11.650218524038792
42,Jordan Henderson,Liverpool,EPL,37,3253,6,5,9,4.294427355751395,6.793562995269895,3.533258492127061,0.1188129302236783,0.1879559390022411,0.0977538470001338,M S,50,67,6,0,8.795097372494638,16.310876918956637
43,Marouane Fellaini,Manchester United,EPL,27,1824,6,6,0,5.314917840063572,1.1519180983304975,5.314917840063572,0.2622492355294525,0.05683806406236,0.2622492355294525,M S,36,21,5,1,4.703867077827454,9.252811420708897
44,Oscar,Chelsea,EPL,28,2072,6,6,8,6.5403791926801205,5.224342029541731,6.5403791926801205,0.2840898297978816,0.2269260534067354,0.2840898297978816,F M S,72,37,5,0,7.14996306411922,15.803945265710354
45,Leroy Fer,Queens Park Rangers,EPL,29,2375,6,6,2,5.116700017824769,3.586207873187959,5.116700017824769,0.1938960006754649,0.1358984036155437,0.1938960006754649,M S,54,48,4,0,4.38906722702086,10.680140810087323
46,Steven Naismith,Everton,EPL,31,2051,6,6,0,3.948357157409191,1.9437066242098808,3.948357157409191,0.1732579932554008,0.0852918557673765,0.1732579932554008,F M S,33,25,8,0,2.953010508790612,7.202266559004784
47,Gabriel Agbonlahor,Aston Villa,EPL,34,2698,6,6,1,5.630619659088552,1.5529494481161237,5.630619659088552,0.1878264526753038,0.0518033544590256,0.1878264526753038,F S,53,16,7,1,1.656528471969068,8.03916365839541
48,Stewart Downing,West Ham,EPL,37,3315,6,6,8,4.136291523464024,6.626502505969256,4.136291523464024,0.1122975074243626,0.17990504541093,0.1122975074243626,F M,70,85,3,0,7.3311774879693985,13.642641877755525
49,Frank Lampard,Manchester City,EPL,32,958,6,6,1,4.004464738070965,0.9529220014810562,4.004464738070965,0.3762023240358944,0.0895229437717067,0.3762023240358944,M S,32,15,1,0,7.293270911090076,11.03933526854962
50,Adam Lallana,Liverpool,EPL,27,1802,5,5,3,4.768366973847151,3.141797695308924,4.768366973847151,0.2381537334329875,0.1569155341719218,0.2381537334329875,F M S,38,33,4,0,4.900887405499816,10.234401380643249
51,Philippe Coutinho,Liverpool,EPL,35,2810,5,5,5,4.376544035039842,5.527065984904766,4.376544035039842,0.1401740082397102,0.1770234657086935,0.1401740082397102,F M S,103,59,3,0,7.004489665850997,13.680517992004752
52,James Milner,Manchester City,EPL,32,1732,5,5,7,5.722100425511599,4.971144262701273,5.722100425511599,0.2973377819261223,0.2583158104175026,0.2973377819261223,F M S,39,52,6,0,8.751346262171865,15.702087476849556
53,Theo Walcott,Arsenal,EPL,14,427,5,5,0,5.347009994089603,0.4013859927654266,5.347009994089603,1.1270044484029609,0.0846012631121508,1.1270044484029609,F M S,23,4,0,0,0.6996185854077339,5.9333066791296005
54,Mile Jedinak,Crystal Palace,EPL,24,2092,5,2,3,3.902254626620561,0.99168283585459,1.6187480636872351,0.1678790231337717,0.0426632195157328,0.0696402130649384,M,31,14,3,1,2.9935822002589703,3.5401348993182182
55,Connor Wickham,Sunderland,EPL,36,2782,5,5,1,7.663333743810654,1.7667257795110345,7.663333743810654,0.247915182222487,0.0571550395959716,0.247915182222487,F M S,83,21,8,0,4.778484398499131,12.30491459555924
56,Andy Carroll,West Ham,EPL,14,1032,5,5,1,3.693268451839685,0.7689819522202015,3.693268451839685,0.3220873649860191,0.0670623795540873,0.3220873649860191,F S,37,11,2,0,0.4689184091985225,3.288496132940054
57,Dame N&#039;Doye,Hull,EPL,15,1195,5,5,1,5.468191312626004,1.079892586916685,5.468191312626004,0.4118303080638831,0.081330822445608,0.4118303080638831,F S,42,12,3,0,1.152376303449273,6.64970713481307
58,Dwight Gayle,Crystal Palace,EPL,25,1069,5,4,1,5.163298174738884,0.766508536413312,4.402129277586937,0.4347023720547236,0.0645329918402227,0.3706189288894521,F M S,30,16,1,0,0.8092568069696426,3.3746634889394045
59,Jamie Vardy,Leicester,EPL,34,2261,5,5,8,7.851606417447329,5.18264844827354,7.851606417447329,0.3125363014463775,0.206297372996293,0.3125363014463775,F M S,48,35,5,0,2.142568826675415,14.46846075169742
60,Shane Long,Southampton,EPL,32,1522,5,5,5,4.035826779901981,2.735771756619215,4.035826779901981,0.2386494153687111,0.1617736255556697,0.2386494153687111,F M S,37,21,2,0,3.2859599888324738,9.551560491323473
61,John Terry,Chelsea,EPL,38,3420,5,5,0,5.21680910885334,0.3966271262615919,5.21680910885334,0.1372844502329826,0.0104375559542524,0.1372844502329826,D,20,7,2,0,8.167878993786871,8.54557874891907
62,Steven Fletcher,Sunderland,EPL,30,1782,5,5,2,6.642455920577049,2.0515788961201906,6.642455920577049,0.3354775717463156,0.1036150957636459,0.3354775717463156,F M S,37,17,4,0,2.307069686241448,9.389526054263117
63,Stevan Jovetic,Manchester City,EPL,17,791,5,5,3,3.329761994071305,1.8126026093959808,3.329761994071305,0.3788604038766339,0.2062379707277348,0.3788604038766339,F M S,38,15,0,0,3.645845679566264,6.673779793083668
64,George Boyd,"Burnley,Hull",EPL,36,3035,5,5,2,3.4792170291766524,3.5598809821531177,3.4792170291766524,0.1031728278833274,0.1055648396684614,0.1031728278833274,M S,49,36,7,0,3.811831835657358,9.525841981172562
65,David Nugent,Leicester,EPL,29,1685,5,4,2,6.229932998307049,1.8909174874424932,4.70759526733309,0.3327560651914744,0.1009985601601331,0.2514442576023609,F M S,41,21,3,0,2.336387704126537,7.812488311901689
66,Ashley Barnes,Burnley,EPL,35,2435,5,5,2,5.690879393368959,1.823077050037682,5.690879393368959,0.2103405114592223,0.0673827246420498,0.2103405114592223,F M S,66,30,4,1,3.2729206513613462,9.151077944785357
67,Esteban Cambiasso,Leicester,EPL,31,2432,5,5,1,2.480083841830492,1.938136932440102,2.480083841830492,0.0917794184887928,0.071723817401155,0.0917794184887928,M S,29,37,1,0,4.195096199400723,7.089135630056262
68,Daniel Sturridge,Liverpool,EPL,12,747,4,4,1,4.518866069614887,1.51829581707716,4.518866069614887,0.5444416951343237,0.1829272068767662,0.5444416951343237,F S,39,11,0,0,1.785387766547501,7.007463209331036
69,Mesut Özil,Arsenal,EPL,22,1861,4,4,5,3.860026102513075,6.6569958999753,3.860026102513075,0.1866750936196543,0.3219396190208366,0.1866750936196543,F M S,29,69,0,0,9.916828630492091,16.416587620973587
70,Danny Welbeck,"Arsenal,Manchester United",EPL,27,1714,4,4,3,7.272419456392527,2.887719687074423,7.272419456392527,0.3818656657382306,0.1516305553306289,0.3818656657382306,F M S,58,30,3,0,4.489677244797349,12.937738237902522
71,Yannick Bolasie,Crystal Palace,EPL,34,2788,4,4,6,4.837671763263643,5.125396749004722,4.837671763263643,0.1561658747108062,0.1654539840066086,0.1561658747108062,F M S,69,46,3,0,3.0934827718883757,11.88829618319869
72,Wilfried Zaha,Crystal Palace,EPL,31,1989,4,4,2,4.761631336063147,2.1885991133749485,4.761631336063147,0.2154584314960699,0.0990316340893641,0.2154584314960699,F M S,40,14,1,0,2.300881713628769,6.59307062253356
73,Cheikhou Kouyaté,West Ham,EPL,31,2670,4,4,2,3.0627187211066484,1.1875265780836344,3.0627187211066484,0.1032377097002241,0.0400289857781,0.1032377097002241,D M S,33,14,5,0,3.3148058373481035,6.412815572693944
74,Enner Valencia,West Ham,EPL,32,2119,4,4,3,6.480698645114899,2.5936690075322986,6.480698645114899,0.2752538358000664,0.1101605524671575,0.2752538358000664,F M S,72,18,2,0,2.8980725412257016,8.838933130726218
75,Morgan Schneiderlin,Southampton,EPL,26,2183,4,4,1,2.391752079129219,1.5581415556371212,2.391752079129219,0.0986063614849426,0.0642385432924145,0.0986063614849426,M S,31,20,5,1,7.155299138277769,8.423094525933266
76,Phil Jagielka,Everton,EPL,37,3295,4,4,0,2.3946315087378025,0.0706789940595626,2.3946315087378025,0.0654072339260704,0.0019305339803825,0.0654072339260704,D,15,2,1,0,7.00229761749506,7.111543036997318
77,Chris Smalling,Manchester United,EPL,25,1881,4,4,0,1.8635459579527376,0.391870304942131,1.8635459579527376,0.0891648783709443,0.0187497753560828,0.0891648783709443,D S,17,5,1,1,4.005902802571654,4.172036854550242
78,Fraizer Campbell,Crystal Palace,EPL,20,1187,4,4,0,4.22113598138094,0.4663840346038341,4.22113598138094,0.3200524332976281,0.0353618897340733,0.3200524332976281,F M S,25,8,5,0,0.7666492015123367,3.951981191523373
79,Branislav Ivanovic,Chelsea,EPL,38,3420,4,4,5,4.370111751370132,5.31574872136116,4.370111751370132,0.1150029408255298,0.1398881242463463,0.1150029408255298,D,44,35,10,1,11.982984997332096,17.022210773080587
80,Falcao,Manchester United,EPL,26,1278,4,4,4,7.156319906935096,1.8940745368599887,7.156319906935096,0.5039661906292321,0.1333855307647879,0.5039661906292321,F S,38,18,2,0,2.6327793607488275,9.530347373336554
81,Jermain Defoe,Sunderland,EPL,17,1468,4,4,0,4.020909581333399,1.260544329881668,4.020909581333399,0.2465135301907397,0.0772813281262603,0.2465135301907397,F M,34,13,1,0,2.511991862207651,7.368556208908558
82,Riyad Mahrez,Leicester,EPL,30,2091,4,4,3,4.923194452188909,6.056509282439947,4.923194452188909,0.2119022002376862,0.2606818916401699,0.2119022002376862,M S,63,44,0,0,3.296926638111472,11.149429438635709
83,Jack Colback,Newcastle United,EPL,35,3130,4,4,6,2.8249619929119945,2.3404143704101443,2.8249619929119945,0.0812289390933161,0.0672962598520488,0.0812289390933161,D M,27,44,12,0,4.668527426198125,7.598446445539594
84,Moussa Sissoko,Newcastle United,EPL,34,3037,4,4,2,3.9524447536095977,4.653360825031996,3.9524447536095977,0.1171287546344628,0.1379000573766478,0.1171287546344628,M,44,44,7,2,6.720511130988598,12.273813085630536
85,Dusan Tadic,Southampton,EPL,31,2072,4,3,7,5.62757814489305,9.00442223995924,4.10524046048522,0.2444411356372464,0.3911187266391562,0.1783164292681804,F M S,53,68,2,0,7.751162556931376,18.353967137634758
86,Bojan,Stoke,EPL,16,1236,4,3,1,2.5972426552325487,1.701795605942607,1.836073806509376,0.189119610817904,0.1239171557725199,0.1336946946487409,M S,32,26,2,0,1.5529742687940598,3.76935874670744
87,Adam Johnson,Sunderland,EPL,32,2085,4,3,1,3.2225706931203604,3.918955043889582,2.461401855573058,0.1391037709260587,0.1691635270743704,0.1062475621110672,F M S,25,39,2,0,4.618605230003595,7.580855485983193
88,Jordi Gómez,Sunderland,EPL,29,1952,4,1,2,3.721912106499076,1.7920808214694262,1.4384055938571692,0.1716045540906336,0.0826266772193895,0.066319930044644,M S,31,23,7,0,4.437606098130345,6.745259866118431
89,Brown Ideye,West Bromwich Albion,EPL,24,1286,4,4,2,3.969937544316053,1.232260012999177,3.969937544316053,0.277833887238293,0.0862390366795691,0.277833887238293,F S,30,11,2,0,1.5735353119671345,4.579364825040102
90,Edin Dzeko,Manchester City,EPL,22,928,4,4,2,3.974505268037319,1.3088590241968632,3.974505268037319,0.3854584850467227,0.1269367588121958,0.3854584850467227,F S,43,11,1,0,2.6693633031100035,6.803935734555125
91,Abel Hernández,Hull,EPL,25,1307,4,3,1,5.410243159160018,0.8517510555684566,4.649111097678542,0.3725492611510341,0.0586515646527628,0.320137719044429,F S,52,9,2,0,0.8264674860984087,4.14481639675796
92,Didier Drogba,Chelsea,EPL,28,831,4,4,1,2.728672436438501,1.5343713704496622,2.728672436438501,0.2955240905890073,0.1661774047418406,0.2955240905890073,F S,30,14,5,0,2.011723157018423,5.031835989095271
93,Mohamed Diamé,"Hull,West Ham",EPL,15,937,4,4,0,1.2090785708278418,0.1744058113545179,1.2090785708278418,0.1161334806558225,0.0167518922325577,0.1161334806558225,M S,17,3,2,0,0.9010879304260015,2.138137092813849
94,Eduardo Vargas,Queens Park Rangers,EPL,21,1389,3,3,2,3.477744033560157,1.8190636951476336,3.477744033560157,0.2253397861918028,0.1178658981737127,0.2253397861918028,F M S,41,15,1,0,2.878536893986165,6.131222357973456
95,André Schürrle,Chelsea,EPL,14,428,3,3,0,3.249142687767744,0.5976690649986267,3.249142687767744,0.6832309390165817,0.125678074415599,0.6832309390165817,M S,21,6,2,0,1.4035245031118393,4.820191135630012
96,Laurent Koscielny,Arsenal,EPL,27,2289,3,3,0,1.274743553251028,0.116488516330719,1.274743553251028,0.0501209785026616,0.0045801513629378,0.0501209785026616,D S,8,2,4,0,3.6175646809861055,3.6892644492909312
97,Victor Moses,Stoke,EPL,19,1473,3,2,3,4.516806559637189,2.320560065098107,3.755637699738145,0.2759759608739626,0.1417857473583364,0.2294686985583388,F M,41,32,3,0,1.9420535452663896,6.2295324224978685
98,Seamus Coleman,Everton,EPL,35,3062,3,3,2,2.0100420601665974,2.727002407424152,2.0100420601665974,0.0590802695672742,0.0801535652084172,0.0590802695672742,D M S,19,34,5,0,5.938952649012208,8.555337810888886
99,Tom Cleverley,"Aston Villa,Manchester United",EPL,32,2633,3,3,0,1.7877938449382782,1.3489697314798832,1.7877938449382782,0.0611095503397056,0.0461098654892478,0.0611095503397056,F M,24,27,7,0,4.157936003059149,5.81716294772923
100,Fernandinho,Manchester City,EPL,33,2283,3,3,3,2.4068920481950045,2.695050650276244,2.4068920481950045,0.0948840492061105,0.1062437838479465,0.0948840492061105,M S,24,30,7,0,9.671797586604953,13.146952655166388
101,Danny Rose,Tottenham,EPL,28,2386,3,3,4,1.6703250305727124,2.9121242901310325,1.6703250305727124,0.0630047161573948,0.109845425864121,0.0630047161573948,D S,24,27,7,0,7.363565810024738,10.74425258114934
102,Cesc Fàbregas,Chelsea,EPL,34,2895,3,3,18,3.2493747798725963,10.149339951574802,3.2493747798725963,0.1010168325348993,0.3155235218106156,0.1010168325348993,M S,43,95,11,1,16.971001962199807,23.01318160444498
103,Jack Cork,"Southampton,Swansea",EPL,27,1795,3,3,0,3.13075337279588,0.7083077467978001,3.13075337279588,0.1569737067139995,0.0355140374439008,0.1569737067139995,M S,8,12,1,0,7.323186716064811,8.94570867344737
104,Wayne Routledge,Swansea,EPL,29,2327,3,3,1,3.858188288286328,2.31121738627553,3.858188288286328,0.1492208620308421,0.0893895852018898,0.1492208620308421,F M S,31,28,1,1,3.1210980340838432,8.535147248767316
105,Jack Rodwell,Sunderland,EPL,23,1483,3,3,0,2.482021426782012,0.2751683965325355,2.482021426782012,0.150628407559259,0.0166993632420284,0.150628407559259,M S,30,4,5,0,4.823791150934994,5.963927052915096
106,Sebastian Larsson,Sunderland,EPL,36,3079,3,3,3,2.721916640177369,3.486307787708938,2.721916640177369,0.0795623571341225,0.1019057164318949,0.0795623571341225,M,45,58,10,0,5.843437802046537,8.626350525766611
107,Jeffrey Schlupp,Leicester,EPL,32,2557,3,3,2,2.299106224440038,1.5454933568835258,2.299106224440038,0.0809227845911628,0.054397497895783,0.0809227845911628,D M S,40,23,4,0,3.824514277279377,7.155159743502736
108,Jonjo Shelvey,Swansea,EPL,31,2471,3,2,5,4.547879750840366,2.943916641175747,3.786710913293064,0.1656451548262375,0.1072248068416905,0.1379214820705689,M S,62,30,8,1,7.097531778737903,11.989973668009045
109,Nathan Dyer,Swansea,EPL,32,1879,3,3,2,2.0165312504395843,2.235175338573754,2.0165312504395843,0.0965874468012573,0.1070600215389238,0.0965874468012573,F M S,17,22,2,0,5.942771966569126,8.583797143772244
110,Craig Gardner,West Bromwich Albion,EPL,35,2697,3,3,4,3.3401153879240155,3.343790824059397,3.3401153879240155,0.1114610251810016,0.1115836759975327,0.1114610251810016,M S,56,35,10,0,4.230649571865797,8.155048488639295
111,Victor Anichebe,West Bromwich Albion,EPL,21,1019,3,3,1,1.8499112874269483,1.331589601933956,1.8499112874269483,0.1633876505087589,0.1176085026241963,0.1633876505087589,F S,25,18,0,0,1.0943199768662453,3.206710208207369
112,Victor Wanyama,Southampton,EPL,32,2367,3,3,1,1.723528876900673,0.9338348228484392,1.723528876900673,0.0655334173726491,0.0355070274847315,0.0655334173726491,M S,28,16,10,0,5.478044670075178,7.770369669422507
113,Matt Phillips,Queens Park Rangers,EPL,25,1827,3,3,8,3.0864787427708507,3.0363355800509453,3.0864787427708507,0.1520432878212241,0.1495731812832978,0.1520432878212241,F M S,42,34,1,0,1.1094430778175592,5.406232819892466
114,Steven N&#039;Zonzi,Stoke,EPL,38,3381,3,3,1,2.544648644514382,1.787154513411224,2.544648644514382,0.0677368760740296,0.0475728796826412,0.0677368760740296,M,47,34,2,0,6.257574141956866,9.022655447013676
115,Morgan Amalfitano,West Ham,EPL,24,1174,3,3,1,2.6237589800730348,0.9993906710296868,2.6237589800730348,0.2011399558829413,0.0766142763140305,0.2011399558829413,F M S,19,10,3,0,3.0567575208842754,5.83771906234324
116,Ángel Di María,Manchester United,EPL,27,1642,3,3,10,2.9319101637229323,7.295103868469596,2.9319101637229323,0.1607015315073471,0.3998534398064943,0.1607015315073471,F M S,61,52,1,0,3.154285555705428,8.838051529601216
117,Samuel Eto&#039;o,Everton,EPL,14,765,3,3,1,2.36550603993237,1.0087512554600837,2.36550603993237,0.2782948282273376,0.1186766182894215,0.2782948282273376,F M S,28,11,1,0,2.012271219864488,4.095035215839744
118,Bobby Zamora,Queens Park Rangers,EPL,31,1779,3,3,4,2.987050441559404,6.012668497860432,2.987050441559404,0.1511155366724825,0.3041822174297014,0.1511155366724825,F S,29,50,4,0,3.24147738981992,9.424549298360944
119,Andreas Weimann,Aston Villa,EPL,31,1782,3,3,2,2.7154510598629717,1.1188792865723372,2.7154510598629717,0.1371439929223722,0.0565090548773907,0.1371439929223722,F M S,33,20,5,0,0.959268843755126,4.3667837008833885
120,Héctor Bellerín,Arsenal,EPL,20,1564,2,2,1,0.2796935830265283,1.7710436806082726,0.2796935830265283,0.0160948992790201,0.1019142782958724,0.0160948992790201,D S,5,12,5,0,5.210577918216586,6.440684627741575
121,Scott Dann,Crystal Palace,EPL,34,2926,2,2,3,1.2500938000157475,3.0851117242127657,1.2500938000157475,0.0384512788795,0.0948940721733249,0.0384512788795,D,19,13,6,0,2.950543016195297,3.481816951185465
122,Joe Ledley,Crystal Palace,EPL,32,2581,2,2,0,1.6935912165790796,1.501201981678605,1.6935912165790796,0.0590558734955897,0.0523472213681032,0.0590558734955897,D M S,13,21,0,0,2.5305049270391464,3.830855121836066
123,Emmanuel Adebayor,Tottenham,EPL,13,811,2,2,1,2.904070284217596,1.3501763045787811,2.904070284217596,0.3222766036739625,0.1498346083996181,0.3222766036739625,F S,19,12,1,0,1.697083057835698,5.354458764195442
