,player_name,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position_x,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,market_value_in_eur,height_in_cm,age_in_months_2015,points_per_game,team_rank,player_performance_valuation_standardized
102,James Milner,1732,5,5,7,5.722100425511599,4.971144262701273,5.722100425511599,0.2973377819261223,0.2583158104175026,0.2973377819261223,F M S,39,52,6,0,8.751346262171865,15.702087476849556,1000000.0,175.0,350.0,1.9276315789473684,13,0.15926157968071497
103,Miroslav Klose,1828,13,13,6,11.33358507975936,4.195739805698395,11.33358507975936,0.5579992654148481,0.2065736228188487,0.5579992654148481,F S,38,22,5,0,3.697895733639598,16.795615192502737,1000000.0,184.0,441.0,1.521594684385382,38,0.15625450838182867
104,Stevan Jovetic,791,5,5,3,3.329761994071305,1.8126026093959808,3.329761994071305,0.3788604038766339,0.2062379707277348,0.3788604038766339,F M S,38,15,0,0,3.645845679566264,6.673779793083668,700000.0,183.0,304.0,1.9276315789473684,13,0.1418552828058022
105,Nenad Krsticic,266,0,0,0,0.3379871025681495,0.1119688609614968,0.3379871025681495,0.1143565384629077,0.0378842010771981,0.1143565384629077,M S,5,5,0,0,0.7876501800492406,1.1751431478187442,100000.0,182.0,296.0,1.2518796992481205,99,0.1418034313948895
106,Mattia Cassani,1139,0,0,0,0.1942499270662665,1.2166715674102306,0.1942499270662665,0.015348984579424,0.0961373494880779,0.015348984579424,D M S,6,8,1,0,1.4019100442528725,2.271399337798357,100000.0,184.0,379.0,1.261061946902655,113,0.1418034313948895
107,Miiko Albornoz,2189,0,0,3,0.2179957712069153,1.7062032278627155,0.2179957712069153,0.008962822936785,0.0701499728221308,0.008962822936785,D M S,8,17,2,0,5.533054821193218,6.569233730435371,100000.0,180.0,292.0,1.213235294117647,88,0.13623447887542764
108,Neto,2610,0,0,0,0.0,0.1455899663269519,0.0,0.0,0.0050203436664466,0.0,GK,0,2,4,0,2.870547561906278,2.972917216829956,50000.0,175.0,409.0,1.57,37,0.13518894541855955
109,Antonio Amaya,1591,1,1,0,0.3720852360129356,0.0,0.3720852360129356,0.0210481905978404,0.0,0.0210481905978404,D,5,0,6,0,2.4736963883042336,2.4736963883042336,100000.0,192.0,382.0,1.1894736842105262,130,0.13281025026875357
110,Gianpaolo Bellini,1284,0,0,0,0.137554770335555,0.2814702866598964,0.137554770335555,0.0096416895095015,0.01972922570046,0.0096416895095015,D,5,6,2,1,1.558812003582716,1.7142821261659265,100000.0,180.0,420.0,1.1634980988593155,105,0.12906697099714634
111,Guglielmo Stendardo,2091,2,2,0,3.1658672373741865,0.7111795977689326,3.1658672373741865,0.1362640130864068,0.0306103126729813,0.1362640130864068,D S,12,2,5,0,1.9024191414937377,2.731782122515142,100000.0,190.0,406.0,1.1634980988593155,105,0.12906697099714634
112,Sébastien Pocognoli,1228,0,0,0,0.1127919647842645,1.1693170461803677,0.1127919647842645,0.0082665120770226,0.0856991320490497,0.0082665120770226,D,7,9,1,0,1.321126364171505,2.0024184212088585,100000.0,181.0,331.0,1.1203007518796992,111,0.12284190493453007
113,Julian Palmieri,2949,2,2,1,0.7436113813892007,1.3279396761208773,0.7436113813892007,0.02269414185318,0.040527151865337,0.02269414185318,D M S,9,14,9,0,2.342791186645627,4.269632874056697,325000.0,170.0,339.0,1.25,160,0.11659085226246395
114,Tito,2838,0,0,2,0.5802569119259715,1.6986001497134566,0.5802569119259715,0.0184013819849673,0.0538668123587776,0.0184013819849673,D S,7,14,10,1,5.956191258504987,7.467023518867791,325000.0,174.0,356.0,1.1894736842105262,130,0.1139070669735272
115,Marco Russ,2224,2,2,3,2.40006803534925,1.362810667604208,2.40006803534925,0.0971250553873347,0.0551497122681559,0.0971250553873347,D M,18,11,5,0,5.246007488574833,6.500918052624911,400000.0,190.0,355.0,1.1722689075630253,115,0.11171196693855531
116,Igor Bubnjic,385,0,0,0,0.0877475962042808,0.4591581225395202,0.0877475962042808,0.020512425086715,0.1073356650092385,0.020512425086715,D S,2,1,1,0,0.528430650010705,1.0588589329272509,25000.0,188.0,272.0,1.3940397350993377,51,0.1055056521831151
117,Jonathan de Guzmán,1179,3,3,1,3.772478202357888,2.9352040328085423,3.772478202357888,0.2879754352944952,0.2240613765502704,0.2879754352944952,M S,25,23,1,0,1.7837876453995705,7.428111640736461,100000.0,173.0,330.0,1.780730897009967,21,0.1055056521831151
118,Aleksandar Kolarov,1483,2,2,3,1.06229408364743,1.7350505460053682,1.06229408364743,0.0644682855888528,0.1052963918681612,0.0644682855888528,D S,27,23,4,0,5.42341589089483,6.375884652137756,500000.0,187.0,352.0,1.9276315789473684,13,0.10341988428639483
119,Fernandinho,2283,3,3,3,2.4068920481950045,2.695050650276244,2.4068920481950045,0.0948840492061105,0.1062437838479465,0.0948840492061105,M S,24,30,7,0,9.671797586604953,13.146952655166388,350000.0,174.0,264.0,1.9276315789473684,13,0.10252598373591594
120,Raman Chibsah,256,0,0,0,0.0584022421389818,0.0405446179211139,0.0584022421389818,0.0205320382519857,0.0142539672378916,0.0205320382519857,M S,3,1,0,0,0.144339557737112,0.2432864122092723,175000.0,177.0,264.0,1.263157894736842,178,0.09033643101482756
121,Cesc Fàbregas,2895,3,3,18,3.2493747798725963,10.149339951574802,3.2493747798725963,0.1010168325348993,0.3155235218106156,0.1010168325348993,M S,43,95,11,1,16.971001962199807,23.01318160444498,1000000.0,179.0,334.0,1.9671052631578947,12,0.07621009380449965
122,Rubén Pardo,1916,1,1,6,0.8913750862702727,1.8057110654190185,0.8913750862702727,0.0418704372465159,0.0848194133025634,0.0418704372465159,M S,23,28,5,0,2.388199346140027,3.5340194161981344,600000.0,182.0,269.0,1.3640350877192982,98,0.06621315569403648
123,Hiroshi Kiyotake,2541,5,5,5,2.697580000385642,5.580107510089874,2.697580000385642,0.0955459268141313,0.1976425328249069,0.0955459268141313,M S,33,69,2,0,6.321278151124716,10.75641007348895,900000.0,172.0,304.0,1.213235294117647,88,0.06088409923886091
124,Patrick van Aanholt,2301,0,0,5,1.3164320960640907,4.810573283582926,1.3164320960640907,0.0514901732489214,0.1881580163070244,0.0514901732489214,D M S,30,35,4,0,5.968418696895242,9.270665921270847,600000.0,176.0,295.0,1.0723684210526316,107,0.059207925083337117
125,Sebastien De Maio,2791,1,1,1,1.7246207017451525,0.6309991348534822,1.7246207017451525,0.0556129928903847,0.0203475177845981,0.0556129928903847,D S,13,4,9,0,3.816081101074815,5.441058993339539,200000.0,190.0,336.0,1.314569536423841,65,0.05611778227322249
126,Johan Djourou,2805,0,0,0,0.3665509475395083,0.3070588055998087,0.3665509475395083,0.011760992969182,0.0098521541903681,0.011760992969182,D,7,8,4,1,2.6626029536128044,2.792347355745733,200000.0,192.0,338.0,1.2683823529411764,84,0.05278982017268303
127,Faouzi Ghoulam,1759,0,0,2,0.6378511348739266,2.655141872353852,0.6378511348739266,0.0326359307212355,0.1358514886366382,0.0326359307212355,D M S,18,24,6,1,9.04891470912844,11.333742182701826,300000.0,184.0,289.0,1.780730897009967,21,0.0469370036861691
128,Lorenzo Tonelli,2296,5,5,0,2.5469793789088726,0.118959903717041,2.5469793789088726,0.099838041856184,0.0046630624279327,0.099838041856184,D S,14,2,4,2,5.613192468881607,5.629268556833267,200000.0,183.0,302.0,1.1578947368421053,221,0.04482876750996496
129,Tomás Rincón,2423,0,0,2,0.8860576087608933,1.697510899975896,0.8860576087608933,0.0329117560001982,0.0630524065199466,0.0329117560001982,M S,21,22,8,0,8.497885458171368,10.1425308752805,800000.0,177.0,326.0,1.314569536423841,65,0.039118334308016846
130,Juan Mata,2318,9,8,4,6.5977564714849,4.968638537451625,5.8365875743329525,0.2561682840524766,0.1929152150002787,0.2266147030586564,M S,33,50,2,0,7.047830257564783,14.520848767831922,1000000.0,170.0,323.0,2.0822368421052637,5,0.03463694705492086
131,Borja Valero,2170,2,2,2,3.762361478060484,4.264372216537595,3.762361478060484,0.156042641947209,0.1768633638195315,0.156042641947209,M S,37,49,7,0,6.98506149277091,11.93171402812004,900000.0,175.0,362.0,1.57,37,0.0345726885468204
132,Willian,2439,2,2,3,4.2270332388579845,5.783545650541782,4.2270332388579845,0.1559790863047226,0.2134149686546783,0.1559790863047226,M S,55,49,3,0,9.933883491903543,17.24670585989952,1000000.0,175.0,319.0,1.9671052631578947,12,0.032977813480639884
133,Yannick Cahuzac,1751,1,1,2,0.3248907849192619,0.4598844088613987,0.3248907849192619,0.0166991265806588,0.0236376909180616,0.0166991265806588,M,11,10,6,2,1.6123262383043766,2.1299788020551205,300000.0,178.0,362.0,1.25,160,0.021442884893120753
134,Daniele Gastaldello,1189,2,2,0,0.8514836207032204,0.0287199486047029,0.8514836207032204,0.0644520823072244,0.0021739237800027,0.0644520823072244,D S,5,1,3,0,1.962041528895497,1.9907614756375551,300000.0,187.0,381.0,1.2518796992481205,99,0.01308683576868463
135,Johannes Flum,153,0,0,0,0.3320183157920837,0.1265642493963241,0.3320183157920837,0.1953048916424022,0.0744495584684259,0.1953048916424022,S,1,1,0,0,0.216701753437519,0.6752843111753464,125000.0,190.0,327.0,1.1722689075630253,115,0.010079778533057911
136,Gabriel Obertan,644,1,1,1,0.3979587815701961,1.3407192286103964,0.3979587815701961,0.0556153576728535,0.1873675940604591,0.0556153576728535,M S,7,14,0,0,1.708182606846094,2.5487294420599937,125000.0,186.0,313.0,1.169172932330827,101,0.009722855673230434
137,Adam Lallana,1802,5,5,3,4.768366973847151,3.141797695308924,4.768366973847151,0.2381537334329875,0.1569155341719218,0.2381537334329875,F M S,38,33,4,0,4.900887405499816,10.234401380643249,900000.0,172.0,322.0,1.730263157894737,24,0.005114903777944405
138,James McArthur,2623,2,2,0,2.069862629286945,1.7737971246242523,2.069862629286945,0.071020829826849,0.060862272671057,0.071020829826849,M S,33,28,6,0,3.589022320695221,6.689042314887047,400000.0,178.0,329.0,1.1842105263157894,180,0.004061485641791075
139,Luca Rossettini,2837,3,3,3,2.939154610037804,3.856693059206009,2.939154610037804,0.0932407172729652,0.122348387496842,0.0932407172729652,D,20,11,12,0,5.162736436352134,6.249134724959731,400000.0,187.0,358.0,1.143939393939394,110,0.00016463962640783728
140,Godfred Donsah,1143,2,2,1,0.6750390864908695,0.685281403362751,0.6750390864908695,0.053152683975659,0.0539591656191142,0.053152683975659,M S,16,9,1,0,1.3886661883443594,2.5696140993386507,400000.0,175.0,225.0,1.143939393939394,110,0.00016463962640783728
141,Jordon Ibe,616,0,0,0,0.5851623583585024,0.3594917170703411,0.5851623583585024,0.0854945004095214,0.0525231404810563,0.0854945004095214,F M S,10,6,0,0,1.721344729885459,2.3427459467202425,300000.0,176.0,231.0,1.730263157894737,24,-0.003523124932753197
142,Alexandru Maxim,1413,2,2,6,2.650600920431316,4.418616056442261,2.650600920431316,0.1688280841039054,0.2814405131491886,0.1688280841039054,M S,27,44,3,0,5.058071677573025,9.639331144280732,600000.0,177.0,296.0,1.3161764705882353,73,-0.0069901099187776915
143,Franco Vázquez,3231,10,9,10,9.117931227199731,9.239036513492463,7.5953335938975215,0.2539813712311903,0.257354777534609,0.2115691808885103,F M,99,68,7,0,13.665066208690403,24.593129739165303,1500000.0,187.0,313.0,1.281954887218045,87,-0.016678812577305403
144,Maicon,985,1,1,1,1.3265939615666866,1.3719312828034165,1.3265939615666866,0.1212116310060932,0.1253541273627487,0.1212116310060932,D S,13,9,3,0,3.98573237657547,5.499205119907856,350000.0,191.0,318.0,1.844884488448845,17,-0.024401812797073714
145,Diego Costa,2111,20,19,3,15.219103761017324,4.554670915938914,14.45793492347002,0.6488485734209185,0.1941830328917585,0.6163970360550932,F S,76,41,8,0,5.27697272785008,21.36578990891576,2000000.0,186.0,317.0,1.9671052631578947,12,-0.024428207855419447
146,Julien Romain,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,300000.0,181.0,229.0,1.25,160,-0.026592982136589942
147,Daniel Ginczek,1250,7,7,2,8.644815228879452,2.334586627781391,8.644815228879452,0.6224266964793205,0.1680902372002601,0.6224266964793205,F S,34,22,3,0,1.037790740840137,10.095301900058985,500000.0,191.0,287.0,1.3161764705882353,73,-0.029489262337236352
148,Federico Marchetti,2609,0,0,0,0.0,0.0253757536411285,0.0,0.0,0.0008753613751251,0.0,GK,0,1,6,2,4.421041308902204,4.446417062543333,50000.0,188.0,385.0,1.521594684385382,38,-0.032378032555670365
149,Carlos Martínez,1178,0,0,2,0.2026039911434054,0.7547916397452354,0.2026039911434054,0.0154790825152007,0.0576665938684814,0.0154790825152007,D S,7,9,0,0,1.5413765721023085,2.0774449966847897,250000.0,175.0,192.0,1.3640350877192982,98,-0.04643937981480702
150,Chris Brunt,2901,2,2,10,2.0603711744770408,5.3615052960813046,2.0603711744770408,0.0639205121347582,0.1663341870552628,0.0639205121347582,D F M S,33,50,5,0,4.853268548846245,6.671323455870152,350000.0,187.0,363.0,1.1203007518796992,111,-0.05423553395274781
151,Danilo Avelar,2640,4,1,3,4.730475001037121,5.152361200191081,1.6852797158062458,0.1612661932171745,0.1756486772792413,0.0574527175843038,D M S,36,44,10,1,5.861734472215176,8.948932563886046,250000.0,185.0,309.0,1.143939393939394,110,-0.055288092166174585
152,Cristian Molinaro,1367,0,0,1,0.4041134603321552,1.6633597193285825,0.4041134603321552,0.0266058605924608,0.109511612830704,0.0266058605924608,M S,10,15,1,1,2.460452031344176,4.001819528639317,250000.0,182.0,380.0,1.2105263157894737,147,-0.055288092166174585
153,Giuseppe Vives,2121,1,1,4,1.0995432427152991,2.811575310304761,1.0995432427152991,0.0466567146838175,0.1193030541854919,0.0466567146838175,M S,25,30,8,0,5.142634910531342,7.920754559338093,250000.0,178.0,416.0,1.2105263157894737,147,-0.055288092166174585
154,Aleksandar Ignjovski,1215,0,0,2,0.1620249710977077,1.5599616896361113,0.1620249710977077,0.0120018497109413,0.115552717750823,0.0120018497109413,D M S,6,10,4,0,3.4558327849954367,4.159855531528592,250000.0,175.0,290.0,1.1722689075630253,115,-0.05749336548634058
155,Rolando Aarons,121,1,1,0,0.3429450988769531,0.0827780738472938,0.3429450988769531,0.2550831313960808,0.0615704681508797,0.2550831313960808,S,7,2,1,0,0.1675075739622116,0.4262517541646957,250000.0,178.0,232.0,1.169172932330827,101,-0.05767182691625431
156,Andrea Belotti,1318,6,5,1,7.977410856634378,3.297807570546865,6.454813241958618,0.5447397398308756,0.2251917157429574,0.4407687342763851,F S,44,21,3,0,1.827371507883072,9.537260784767568,2000000.0,181.0,255.0,1.281954887218045,87,-0.05870116691847983
157,Saido Berahino,2940,14,10,1,13.84175339434296,1.961660521104932,10.797114790417254,0.4237271447247844,0.0600508322787224,0.3305239221556302,F M S,86,28,2,0,2.439557683654129,11.907293939962983,600000.0,180.0,259.0,1.1203007518796992,111,-0.059730506920705355
158,Jonas Olsson,817,1,1,0,0.3695266395807266,0.7158548925071955,0.3695266395807266,0.0407067289623811,0.0788579440950398,0.0407067289623811,D S,3,2,2,0,1.1747847264632585,1.1940927719697356,250000.0,193.0,384.0,1.1203007518796992,111,-0.06048896799063913
159,Marcello Gazzola,1456,0,0,0,0.02014777995646,0.8799393717199564,0.02014777995646,0.0012453984863196,0.0543918567684039,0.0012453984863196,D S,1,12,4,0,2.1517683006823063,2.714674773626029,150000.0,183.0,359.0,1.263157894736842,178,-0.0613557806296498
160,Dodô,1377,0,0,2,0.8643332459032536,0.9358819294720888,0.8643332459032536,0.0564923690132845,0.0611687535602672,0.0564923690132845,D M S,10,19,3,0,3.146704609505832,4.413198894821107,150000.0,174.0,329.0,1.7656765676567656,19,-0.062439296426013265
161,Billy Jones,1257,0,0,0,0.5008381772786379,0.7923547485843301,0.5008381772786379,0.0358595353660122,0.056731843574057,0.0358595353660122,D M,4,6,7,0,2.719677342101932,3.857363848015666,250000.0,182.0,336.0,1.0723684210526316,107,-0.06325193327088599
162,Branislav Ivanovic,3420,4,4,5,4.370111751370132,5.31574872136116,4.370111751370132,0.1150029408255298,0.1398881242463463,0.1150029408255298,D,44,35,10,1,11.982984997332096,17.022210773080587,500000.0,185.0,373.0,1.9671052631578947,12,-0.06837154540894337
163,Marcel Schmelzer,1921,0,0,2,0.8214583974331617,2.391752226278186,0.8214583974331617,0.0384858176829695,0.1120550236153236,0.0384858176829695,D,27,34,4,0,6.774325702339411,8.0266976300627,500000.0,180.0,326.0,1.959558823529412,18,-0.06858904527635075
164,Pape Souaré,603,0,0,0,0.042145031504333,1.7640708982944489,0.042145031504333,0.0062903032096019,0.2632941639245446,0.0062903032096019,D S,3,6,1,0,1.331420723348856,1.9684697054326528,150000.0,178.0,297.0,1.1842105263157894,180,-0.06894039121379357
165,Francesco Totti,1765,8,4,6,6.941790129989386,3.9552316926419735,3.896594800055027,0.3539723012459176,0.2016832024576643,0.198693219266262,F S,52,47,5,0,5.067364572547376,9.901213757693768,1000000.0,180.0,462.0,1.844884488448845,17,-0.06965880151233132
166,Vincent Laurini,1078,0,0,0,0.0499604940414428,0.0604217378422617,0.0499604940414428,0.0041710987604173,0.0050444864617843,0.0041710987604173,D S,2,2,1,0,1.0587487081065774,1.1691309418529272,150000.0,173.0,309.0,1.1578947368421053,221,-0.07146859473864166
167,Claudio Yacob,1385,0,0,0,0.2537638368085027,0.102375591173768,0.2537638368085027,0.016490068817881,0.0066525654914361,0.016490068817881,M S,8,4,5,1,1.352381719276309,1.5811527222394943,150000.0,182.0,332.0,1.1203007518796992,111,-0.07508031405985321
168,Gary Cahill,2986,1,1,0,1.8248591125011444,1.6921502938494086,1.8248591125011444,0.0550024514819501,0.0510025205781804,0.0550024514819501,D S,22,4,5,0,5.403008706867695,5.606335097923875,400000.0,193.0,351.0,1.9671052631578947,12,-0.07581394454907421
169,Jonathan Biabiany,74,0,0,0,0.0288572572171688,0.0,0.0288572572171688,0.0350966641830431,0.0,0.0350966641830431,F,1,0,0,0,0.0,0.0288572572171688,400000.0,177.0,323.0,1.261061946902655,113,-0.08307079607556664
170,Ryan Bertrand,3057,2,2,2,0.9820245895534754,3.735289981588721,0.9820245895534754,0.0289114206934291,0.1099692830693441,0.0289114206934291,D M,14,26,3,1,8.784687332808971,11.75373169593513,500000.0,179.0,307.0,1.4473684210526316,143,-0.08335115131214733
171,Ramires,1089,2,2,4,1.8734566122293472,2.080059310421348,1.8734566122293472,0.154831124977632,0.1719057281339956,0.154831124977632,M S,17,10,4,0,3.957371363416314,7.35064216889441,300000.0,179.0,336.0,1.9671052631578947,12,-0.08821794310635944
172,Alexis Sánchez,2967,16,16,8,13.451749975793064,8.49417957291007,12.690581078641117,0.4080409497207198,0.2576596432631973,0.3849519032954838,F M S,122,82,4,0,10.736752955242991,27.15757153555751,2000000.0,169.0,315.0,1.917763157894737,15,-0.08963215695124144
173,Giovanni Marchese,854,1,1,2,0.2305900156497955,0.239413296803832,0.2305900156497955,0.0243010555134444,0.0252309094992328,0.0243010555134444,D M S,4,6,2,0,2.169456740841269,2.408870045095682,50000.0,180.0,365.0,1.314569536423841,65,-0.09204582741805735
174,Olivier Giroud,1871,14,14,3,8.846344472840428,3.8601362351328135,8.846344472840428,0.4255323370153065,0.1856826622992801,0.4255323370153065,F S,70,29,5,1,4.129246938973665,13.639880420640113,3000000.0,192.0,342.0,1.917763157894737,15,-0.09664002111608871
175,Theo Walcott,427,5,5,0,5.347009994089603,0.4013859927654266,5.347009994089603,1.1270044484029609,0.0846012631121508,1.1270044484029609,F M S,23,4,0,0,0.6996185854077339,5.9333066791296005,1000000.0,175.0,312.0,1.917763157894737,15,-0.0974300847014046
176,Lorenzo De Silvestri,2937,4,4,3,2.3385790530592203,1.689563199877739,2.3385790530592203,0.0716622794604459,0.0517741532138224,0.0716622794604459,D M,16,19,8,0,7.3107193652540445,8.227752717211843,400000.0,187.0,322.0,1.2518796992481205,99,-0.1015813046044417
177,Manuel Pasqual,1398,2,2,3,1.499604081735015,2.5264569697901607,1.499604081735015,0.0965410353048292,0.1626474444070919,0.0965410353048292,D M S,15,32,2,0,3.059734620153904,5.670151919126511,300000.0,178.0,396.0,1.57,37,-0.1072932387161695
178,Moritz Leitner,1096,1,1,1,1.382857322692871,1.0754440929740667,1.382857322692871,0.1135558020459474,0.0883120149340018,0.1135558020459474,M S,21,16,5,0,1.086085632443428,2.616395460441709,200000.0,178.0,267.0,1.3161764705882353,73,-0.11356968987504913
179,Federico Peluso,2338,0,0,1,0.3051988463848829,1.3882791032083333,0.3051988463848829,0.0117484585862444,0.0534410262141787,0.0117484585862444,D S,7,12,5,2,3.9502782858908176,4.983638383448124,300000.0,188.0,374.0,1.263157894736842,178,-0.12203266528360095
180,Simone Missiroli,2660,4,4,4,1.899284201674164,3.0158271472901106,1.899284201674164,0.0642614955453664,0.1020392643819962,0.0642614955453664,M S,18,38,5,1,4.81063417904079,8.258437033742666,300000.0,191.0,346.0,1.263157894736842,178,-0.12203266528360095
181,Carlos Carbonero,1398,3,3,2,1.884507417678833,1.500954519957304,1.884507417678833,0.1213202200222424,0.0966279733878092,0.1213202200222424,M S,27,20,7,0,1.8529939465224745,4.304596183821559,300000.0,180.0,296.0,0.7909090909090909,227,-0.12257442318658243
182,Manuel Schmiedebach,2255,0,0,0,0.2057475633919239,1.242604359984398,0.2057475633919239,0.0082116544147552,0.0495939655869604,0.0082116544147552,D M S,10,20,5,0,7.479066653177142,8.55630586668849,300000.0,171.0,315.0,1.213235294117647,88,-0.12443074068986988
183,Salif Sané,1437,2,2,0,0.7950182384811342,0.4139521364122629,0.7950182384811342,0.0497923740176075,0.0259260210696615,0.0497923740176075,D M S,21,8,8,0,2.631258575245738,2.95630703587085,300000.0,196.0,295.0,1.213235294117647,88,-0.12443074068986988
184,Alessandro Florenzi,2288,5,4,4,5.233356414362788,6.24340327270329,4.472057608887553,0.2058575512642705,0.2455884154472448,0.1759113569929544,D F M S,54,38,9,0,5.844772571697831,13.899163061752915,1500000.0,173.0,288.0,1.844884488448845,17,-0.12655673113134258
185,Marcelo Estigarribia,633,1,1,0,0.9714954625815152,0.6320567168295383,0.9714954625815152,0.1381273169547178,0.089865883909413,0.1381273169547178,M S,14,3,1,0,0.595805024728179,2.002704605460167,50000.0,181.0,330.0,1.1634980988593155,105,-0.13558691232868864
186,Fernandinho,2283,3,3,3,2.4068920481950045,2.695050650276244,2.4068920481950045,0.0948840492061105,0.1062437838479465,0.0948840492061105,M S,24,30,7,0,9.671797586604953,13.146952655166388,600000.0,179.0,358.0,1.9276315789473684,13,-0.1364118228473736
187,Franco Signorelli,499,1,1,0,0.5143415676429868,0.3453017398715019,0.5143415676429868,0.0927670162081539,0.0622788709187077,0.0927670162081539,M S,3,4,0,0,0.9781828075647354,1.52581624686718,50000.0,178.0,290.0,1.1578947368421053,221,-0.1372018864518885
188,Wayne Rooney,2887,12,11,5,8.902106503024697,3.983562218025327,7.379768742248416,0.2775163094119233,0.1241844820305782,0.2300586029796873,F M,79,45,5,1,7.295702989213169,15.435743432492018,2000000.0,176.0,353.0,2.0822368421052637,5,-0.13888472191750578
189,Roberto Soriano,2532,4,4,2,4.486289561726153,3.177462878637016,4.486289561726153,0.1594652687817352,0.1129429933164816,0.1594652687817352,M S,56,49,11,0,5.471827754750848,10.673489853739738,1800000.0,182.0,289.0,1.2518796992481205,99,-0.14066311747204935
190,Facundo Roncaglia,2761,0,0,1,0.4709099745377898,0.9376412332057952,0.4709099745377898,0.0153501983731985,0.0305641836249625,0.0153501983731985,D,20,6,11,2,5.244060463272035,5.711062719114125,200000.0,179.0,337.0,1.314569536423841,65,-0.141638883635645
191,Bryan Oviedo,306,0,0,0,0.0596870528534054,0.5360169569030404,0.0596870528534054,0.0175550155451192,0.157652046147953,0.0175550155451192,D S,3,3,3,0,0.0817034747451543,0.1187113486230373,200000.0,172.0,301.0,1.5230263157894737,46,-0.14502351611258696
192,Pierre-Emerick Aubameyang,2724,16,14,6,15.39676003716886,6.378020296804607,13.881206726655364,0.5087035254571209,0.2107275428459671,0.4586301781934591,F M S,102,46,4,0,2.5126496041193604,20.85272805951536,5000000.0,187.0,309.0,1.959558823529412,18,-0.14824028329294706
193,Bruno Peres,2593,3,3,3,2.095815042965114,2.2254203483462334,2.095815042965114,0.0727432911171848,0.0772417398191905,0.0727432911171848,M S,40,27,8,0,6.985321732237935,10.175182972103356,1000000.0,178.0,300.0,1.2105263157894737,147,-0.15085418549950746
194,Ashley Young,2076,2,2,5,2.507619198411703,4.116282467730343,2.507619198411703,0.1087118149600449,0.1784515520692345,0.1087118149600449,D M S,29,34,5,0,3.891769116744399,7.867700770497322,500000.0,175.0,356.0,2.0822368421052637,5,-0.15151783891770046
195,Bacary Sagna,736,0,0,0,0.0205878540873527,0.7601547613739967,0.0205878540873527,0.0025175365052469,0.0929537072332332,0.0025175365052469,D S,1,9,1,0,3.3359023556113243,3.730939097702503,500000.0,176.0,385.0,1.9276315789473684,13,-0.15597379763756483
196,Maicon,985,1,1,1,1.3265939615666866,1.3719312828034165,1.3265939615666866,0.1212116310060932,0.1253541273627487,0.1212116310060932,D S,13,9,3,0,3.98573237657547,5.499205119907856,500000.0,185.0,404.0,1.844884488448845,17,-0.1583586945792572
197,Enzo Maresca,1187,0,0,0,1.450415558181703,0.1923304256051778,1.450415558181703,0.1099725360036674,0.0145827618403251,0.1099725360036674,M S,11,11,2,0,5.039143074303865,5.746542510576546,200000.0,180.0,421.0,1.281954887218045,87,-0.16239362872933846
198,Paolo Cannavaro,2101,0,0,0,0.6879257084801793,0.5360169801861048,0.6879257084801793,0.0294684977454622,0.0229612223782719,0.0294684977454622,D,11,7,8,1,1.945874688215553,2.8738869028165936,200000.0,185.0,405.0,1.263157894736842,178,-0.16374802348679218
199,Dries Mertens,1688,6,5,7,5.402926923707128,5.846262294799089,4.641628107056022,0.2880707483019203,0.3117082977084822,0.2474801715847405,M S,60,56,4,1,7.341350114904344,13.96704514324665,1500000.0,169.0,334.0,1.780730897009967,21,-0.16560175942679448
200,Joel Obi,494,1,1,0,0.3355157990008592,0.3701855391263962,0.3355157990008592,0.0611263601418569,0.0674427095574406,0.0611263601418569,D M S,11,6,1,0,0.659044973552227,1.138100691139698,200000.0,178.0,286.0,1.7656765676567656,19,-0.16754032877886404
201,Moussa Sissoko,3037,4,4,2,3.9524447536095977,4.653360825031996,3.9524447536095977,0.1171287546344628,0.1379000573766478,0.1171287546344628,M,44,44,7,2,6.720511130988598,12.273813085630536,1200000.0,187.0,307.0,1.169172932330827,101,-0.16866899106554273
202,Stipe Perica,360,1,1,0,1.49071292206645,0.083724639378488,1.49071292206645,0.3726782305166125,0.020931159844622,0.3726782305166125,F S,11,3,2,0,0.1077335625886917,1.6573353670537472,450000.0,192.0,236.0,1.3940397350993377,51,-0.17009085638918758
203,Andrea Costa,1792,1,1,0,1.6452879272401333,0.0402651131153106,1.6452879272401333,0.0826316481314799,0.0020222434042287,0.0826316481314799,D S,8,1,4,0,1.276412641629577,1.382205080240965,200000.0,182.0,349.0,1.261061946902655,113,-0.17133263406133645
204,Makoto Hasebe,2857,0,0,2,0.0642328653484582,1.7586571536958218,0.0642328653484582,0.0020234364302979,0.0554004703649366,0.0020234364302979,M,3,26,6,0,6.47342724353075,7.359620869159698,500000.0,180.0,374.0,1.1722689075630253,115,-0.17774449813895962
205,Zeljko Brkic,1890,0,0,1,0.0,0.0837291106581687,0.0,0.0,0.0039871005075318,0.0,GK,0,1,0,0,0.997773239389062,1.08150234259665,50000.0,198.0,344.0,1.143939393939394,110,-0.1827095499375521
206,Charlie Austin,3078,18,15,5,17.881850190460682,2.548747032880783,14.076042897999288,0.5228611166801369,0.0745247670432977,0.4115802016958855,F,131,23,4,1,3.041321298107505,13.718276167288424,275000.0,188.0,308.0,0.8070175438596491,218,-0.18546759014909533
